name,database_id,degree_weighted,betweenness_unweighted,clustering_unweighted,k_shell,role
Rodrigo R. G. Souza,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9416,1,0.0,0.0,1,broker
Antu Saha,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8569,1,0.0,0.0,1,broker
Roel Donker,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13698,2,0.0,1.0,2,peripheral
Antuan Byalik,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1370,3,0.0,1.0,3,core
Antónia Lopes,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3403,4,0.0,1.0,4,core
Roger Chen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8259,9,0.0,1.0,9,core
Roger D. Dias,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8555,7,0.0,1.0,7,core
Roger Evans,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13596,2,0.0,1.0,2,peripheral
Roger Wattenhofer,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7250,3,0.0,1.0,3,core
Roger Zhou,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5448,7,0.0,1.0,7,core
Anuar Zaini Md Zain,4:a207e2fc-2358-4733-aaec-376a2c17a19b:494,5,0.0,1.0,5,core
Roham Koohestani,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6255,3,0.0,1.0,3,core
Rohan Bavishi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4363,5,0.0,1.0,5,core
Rohan Krishnamurthy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6456,5,0.0,1.0,5,core
Rohan Malpani,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6877,10,0.0,1.0,10,core
Anunay Amar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9970,1,0.0,0.0,1,broker
Anuradha Madugalla,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8948,4,0.0,1.0,4,core
Rohan Reddy Mekala,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4791,4,0.0,1.0,4,core
Rohan Sethi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7722,7,0.0,1.0,7,core
Rohit Atre,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10570,4,0.0,1.0,4,core
Anush Sankaran,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7623,5,0.0,1.0,5,core
Rohit Mehra,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3329,7,0.0,1.0,7,core
Rohit Shelke,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11669,6,0.0,1.0,6,core
Rohit Tiwari,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4942,2,0.0,1.0,2,peripheral
Roie Melamed,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1544,0,0.0,0.0,0,broker
Roland Croft,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7478,2,0.0,1.0,2,peripheral
Roland Galbas,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8818,1,0.0,0.0,1,broker
Anya Helene Bagge,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11102,1,0.0,0.0,1,broker
Roland H. C. Yap,4:a207e2fc-2358-4733-aaec-376a2c17a19b:427,5,0.0,1.0,5,core
Roland Kluge,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6711,6,0.0,1.0,6,core
Ao Qiao,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4245,7,0.0,1.0,7,core
Roland Wingelhofer,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12606,5,0.0,1.0,5,core
Roland Wuersching,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4122,6,0.0,1.0,6,core
Rolando P. Reyes,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5525,3,0.0,1.0,3,core
Rolf Drechsler,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11519,3,0.0,1.0,3,core
Rolf-Helge Pfeiffer,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9870,7,0.0,1.0,7,core
Roli Khanna,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10183,12,0.0,1.0,12,core
Romain Mathonat,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2593,4,0.0,1.0,4,core
Aoi Morizuki,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7007,11,0.0,1.0,11,core
Aoyang Fang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2310,4,0.0,1.0,4,core
Roman Fedorov 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5676,3,0.0,1.0,3,core
Aoyang Yan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8918,3,0.0,1.0,3,core
Roman Nagy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5258,3,0.0,1.0,3,core
Romina Eramo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13242,4,0.0,1.0,4,core
Romina Kühn,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12629,7,0.0,1.0,7,core
Aparna Vadlamani,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8034,2,0.0,1.0,2,peripheral
Rommel Vieira Carneiro,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2155,2,0.0,1.0,2,peripheral
Romolo Marotta,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13375,3,0.0,1.0,3,core
Romy Kniewel,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11731,6,0.0,1.0,6,core
Romy Van Der Lee,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9014,1,0.0,0.0,1,broker
Ron Biton,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4627,2,0.0,1.0,2,peripheral
Ron Ice,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13706,2,0.0,1.0,2,peripheral
Ron Watro,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11870,3,0.0,1.0,3,core
Apitchaka Singjai,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13230,2,0.0,1.0,2,peripheral
Ronald Garcia,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1811,4,0.0,1.0,4,core
Ronee Chadowitz,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11298,22,0.0,1.0,22,core
Rong Gu 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10775,3,0.0,1.0,3,core
Rong Qu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3069,3,0.0,1.0,3,core
Rong Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10001,8,0.0,1.0,8,core
Rongbiao Chen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12387,8,0.0,1.0,8,core
Rongchen Xu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3415,2,0.0,1.0,2,peripheral
Rongqi Pan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:901,2,0.0,1.0,2,peripheral
Apoorva Agrawal,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4785,8,0.0,1.0,8,core
Rongzhen Ye,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10689,5,0.0,1.0,5,core
Ronie Salgado,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5964,0,0.0,0.0,0,broker
Apoorva Nalini Pradeep Kumar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13438,3,0.0,1.0,3,core
Apostolos Ichtsis,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10677,3,0.0,1.0,3,core
Ronny Hug,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9204,1,0.0,0.0,1,broker
Ronny Ko,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3142,4,0.0,1.0,4,core
Aprajita,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4712,2,0.0,1.0,2,peripheral
Roopak Sinha,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12338,1,0.0,0.0,1,broker
Roope Luukkainen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6393,3,0.0,1.0,3,core
Rory McDaniel,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11788,3,0.0,1.0,3,core
Rory V. O'Connor,4:a207e2fc-2358-4733-aaec-376a2c17a19b:198,2,0.0,1.0,2,peripheral
Rosa Lanzilotti,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7991,3,0.0,1.0,3,core
April Clarke,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11128,0,0.0,0.0,0,broker
Rosana T. V. Braga,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12518,1,0.0,0.0,1,broker
April Kwong,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9443,5,0.0,1.0,5,core
Roscoe A. Bartlett,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6644,1,0.0,0.0,1,broker
April Yi Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:246,3,0.0,1.0,3,core
Rose Sturm,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13851,3,0.0,1.0,3,core
Roshanak Roshandel,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5286,1,0.0,0.0,1,broker
Apurvanand Sahay,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12825,2,0.0,1.0,2,peripheral
Ross Buglak,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9117,4,0.0,1.0,4,core
Ross Edwards,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6304,1,0.0,0.0,1,broker
Ross McIlroy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9355,7,0.0,1.0,7,core
Rossana Colla Soletti,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9449,8,0.0,1.0,8,core
Aran Azhakesan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11377,1,0.0,0.0,1,broker
Rostyslav Zabolotnyi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6758,2,0.0,1.0,2,peripheral
Rowan Arts,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12287,6,0.0,1.0,6,core
Rowan Sincic,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4074,3,0.0,1.0,3,core
Roxana Lisette Quintanilla Portugal,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5438,3,0.0,1.0,3,core
Roy Jamil,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12215,3,0.0,1.0,3,core
Roy Rutishauser,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8743,3,0.0,1.0,3,core
Roykrong Sukkerd,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2059,3,0.0,1.0,3,core
Rrezarta Krasniqi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3469,0,0.0,0.0,0,broker
Ru Zhang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10101,5,0.0,1.0,5,core
Rua'a Hasan Banat,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13156,1,0.0,0.0,1,broker
Ruanqianqian (Lisa) Huang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:102,5,0.0,1.0,5,core
Rubby Casallas,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1537,2,0.0,1.0,2,peripheral
Ruben Heradio,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4679,4,0.0,1.0,4,core
Arantza Irastorza,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2348,3,0.0,1.0,3,core
Ruben ten Hove,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11144,4,0.0,1.0,4,core
Arash Alavi 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5200,3,0.0,1.0,3,core
Rubmary Rojas,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9018,13,0.0,1.0,13,core
Rubén Aguilera Díaz-Heredero,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12661,1,0.0,0.0,1,broker
Rubén Campos-López,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6168,3,0.0,1.0,3,core
Rubén Saborido,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4029,4,0.0,1.0,4,core
Ruchi Mahindru,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6679,6,0.0,1.0,6,core
Ruchin Kabra,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12192,12,0.0,1.0,12,core
Ruchira Manke,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5658,3,0.0,1.0,3,core
Ruchit Rawal,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6439,4,0.0,1.0,4,core
Rudolf Ferenc,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11509,5,0.0,1.0,5,core
Rudolf Ramler,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7412,3,0.0,1.0,3,core
Rudolf Vaas,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8443,8,0.0,1.0,8,core
Rudra Dhar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13330,2,0.0,1.0,2,peripheral
Arash Arjmandi Basmenj,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12916,3,0.0,1.0,3,core
Arash Khabbaz Saberi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12041,5,0.0,1.0,5,core
Arash Vahabzadeh,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7165,2,0.0,1.0,2,peripheral
Rui Chen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:990,6,0.0,1.0,6,core
Aravind Machiry,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1726,7,0.0,1.0,7,core
Rui Li,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1868,6,0.0,1.0,6,core
Rui Li 0102,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11841,4,0.0,1.0,4,core
Rui Lu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6629,0,0.0,0.0,0,broker
Rui Ming Xiong,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8345,3,0.0,1.0,3,core
Arbi Ghazarian,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9933,0,0.0,0.0,0,broker
Rui Qiu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11304,3,0.0,1.0,3,core
Rui Ren,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5511,4,0.0,1.0,4,core
Rui Rua,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4617,3,0.0,1.0,3,core
Rui Shu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3794,5,0.0,1.0,5,core
Rui Silva,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8659,6,0.0,1.0,6,core
Rui Tan 0006,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2962,8,0.0,1.0,8,core
Rui Wang 0024,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1448,6,0.0,1.0,6,core
Rui Xue 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9858,7,0.0,1.0,7,core
Arda Gureller,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7836,4,0.0,1.0,4,core
Rui Zhang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7877,7,0.0,1.0,7,core
Rui Zhao 0005,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10090,3,0.0,1.0,3,core
Ruichao Liang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11258,6,0.0,1.0,6,core
Ruichun Yang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4805,4,0.0,1.0,4,core
Arda Ünal,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2631,3,0.0,1.0,3,core
Ruidong Han,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9539,6,0.0,1.0,6,core
Ruifeng Fu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8039,7,0.0,1.0,7,core
Ruihang Gu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5620,5,0.0,1.0,5,core
Ruijie Fang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7534,37,0.0,1.0,37,core
Ruijie Luo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4243,7,0.0,1.0,7,core
Ardalan Amiri Sani,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5143,5,0.0,1.0,5,core
Ruikai Huang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8205,3,0.0,1.0,3,core
Aref El-Maarawi Tefur,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12208,3,0.0,1.0,3,core
Ruili Fang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11613,5,0.0,1.0,5,core
Aren A. Babikian,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2568,3,0.0,1.0,3,core
Ruipeng Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1360,9,0.0,1.0,9,core
Ruiqi Gao,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5015,6,0.0,1.0,6,core
Ruixin Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11923,2,0.0,1.0,2,peripheral
Ruiyang Xu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9206,7,0.0,1.0,7,core
Ruiyin Li,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13625,3,0.0,1.0,3,core
Ruiyin Wen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7166,2,0.0,1.0,2,peripheral
Ruiying Du,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11261,6,0.0,1.0,6,core
Ruiyuan Wan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:176,8,0.0,1.0,8,core
Areti Ampatzoglou,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6252,5,0.0,1.0,5,core
Rulin Xu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9255,13,0.0,1.0,13,core
Arghavan Sanei,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9277,2,0.0,1.0,2,peripheral
Runchao Wu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:177,8,0.0,1.0,8,core
Rundong Zhou,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6157,7,0.0,1.0,7,core
Runfa Yan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3032,6,0.0,1.0,6,core
Runhan Feng,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9908,3,0.0,1.0,3,core
Runqiu Zhang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8390,7,0.0,1.0,7,core
Runxiang Cheng,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5612,6,0.0,1.0,6,core
Runzhi He,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9905,3,0.0,1.0,3,core
Ruobing Shen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7194,7,0.0,1.0,7,core
Ruobing Zhao,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10240,4,0.0,1.0,4,core
Ruochen Huang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1663,7,0.0,1.0,7,core
Ruochen Liu 0004,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6794,5,0.0,1.0,5,core
Ruochen Xu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13536,4,0.0,1.0,4,core
Ruochi Li,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8384,7,0.0,1.0,7,core
Ruofan Liu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:251,6,0.0,1.0,6,core
Ruofan Zhu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6932,6,0.0,1.0,6,core
Ruoke Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5373,5,0.0,1.0,5,core
Ruomeng Xu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4710,5,0.0,1.0,5,core
Ruoqin Tang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:845,6,0.0,1.0,6,core
Ari Gam,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3039,3,0.0,1.0,3,core
Ari Salonen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12304,5,0.0,1.0,5,core
Rupak Majumdar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9402,0,0.0,0.0,0,broker
Rupika Dikkala,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10182,12,0.0,1.0,12,core
Ruqian Zhang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2362,7,0.0,1.0,7,core
Rus Hathaway,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4549,3,0.0,1.0,3,core
Rusen Halepmollasi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2267,0,0.0,0.0,0,broker
Rushikesh K. Joshi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13182,2,0.0,1.0,2,peripheral
Ruslan Shaydulin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8861,2,0.0,1.0,2,peripheral
Russell Greiner,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5463,4,0.0,1.0,4,core
Rute N. S. Castro,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6152,3,0.0,1.0,3,core
Rutger van Beek,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12027,8,0.0,1.0,8,core
Ariana Mirian,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1348,5,0.0,1.0,5,core
Ruvar Spauwen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12876,5,0.0,1.0,5,core
Arianna Blasi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9015,13,0.0,1.0,13,core
Ruzica Piskac,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10088,3,0.0,1.0,3,core
Ryan E. Dougherty,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3283,4,0.0,1.0,4,core
Ryan Featherman,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5050,5,0.0,1.0,5,core
Ryan Krueger,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8453,6,0.0,1.0,6,core
Ryan M. Gerdes,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5548,3,0.0,1.0,3,core
Ryan M. Richard,4:a207e2fc-2358-4733-aaec-376a2c17a19b:229,4,0.0,1.0,4,core
Ryan Mercadante,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4953,4,0.0,1.0,4,core
Ryan Stanley,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2239,3,0.0,1.0,3,core
Ryan Stutsman,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3493,2,0.0,1.0,2,peripheral
Ryo Suzuki,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1354,0,0.0,0.0,0,broker
Ryo Suzuki 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4489,7,0.0,1.0,7,core
Ryoko Izuta,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4049,3,0.0,1.0,3,core
Arianna Dragoni,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13215,1,0.0,0.0,1,broker
Ryota Katsube,4:a207e2fc-2358-4733-aaec-376a2c17a19b:395,1,0.0,0.0,1,broker
Ryota Tsukamoto,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1995,4,0.0,1.0,4,core
Ryota Yamamoto,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5091,5,0.0,1.0,5,core
Ryuta Matsuno,4:a207e2fc-2358-4733-aaec-376a2c17a19b:123,2,0.0,1.0,2,peripheral
Régine Laleau,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10046,3,0.0,1.0,3,core
Rómulo Gadelha de Moura Lima,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8212,3,0.0,1.0,3,core
Rômulo Gadelha,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11985,4,0.0,1.0,4,core
Arianne Meijer-van de Griend,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13473,2,0.0,1.0,2,peripheral
Rúben Câmara,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4237,4,0.0,1.0,4,core
Rüdiger Kapitza,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2048,5,0.0,1.0,5,core
Rüdiger Pryss,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3545,7,0.0,1.0,7,core
Ariel Godio,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8215,7,0.0,1.0,7,core
S. Kyostila,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9354,7,0.0,1.0,7,core
Ariel Gorenstein,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11235,2,0.0,1.0,2,peripheral
S. M. Mujibul Karim,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11891,3,0.0,1.0,3,core
S. M. Sohan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:853,2,0.0,1.0,2,peripheral
S. Magnus Ågren,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12357,9,0.0,1.0,9,core
S. R. K. Branavan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5582,3,0.0,1.0,3,core
Ariel Rosenfeld,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11817,2,0.0,1.0,2,peripheral
Saad Harous,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11247,2,0.0,1.0,2,peripheral
Saad Khan 0006,4:a207e2fc-2358-4733-aaec-376a2c17a19b:771,5,0.0,1.0,5,core
Saad Mohamad,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12096,5,0.0,1.0,5,core
Arif Chesum,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9123,6,0.0,1.0,6,core
Arijit Chattopadhyay,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11785,2,0.0,1.0,2,peripheral
Saad Sher Alam,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5169,5,0.0,1.0,5,core
Saahil Ognawala,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7072,3,0.0,1.0,3,core
Saara Tenhunen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1653,4,0.0,1.0,4,core
Saastha Vasan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2384,8,0.0,1.0,8,core
Saba Alimadadi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:416,2,0.0,1.0,2,peripheral
Sabato Nocera,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9115,3,0.0,1.0,3,core
Sabiha Salma,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11660,3,0.0,1.0,3,core
Sabine Molenaar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3472,3,0.0,1.0,3,core
Arijit Naskar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10828,5,0.0,1.0,5,core
Sabreen Ahmadjee,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3240,2,0.0,1.0,2,peripheral
Arina Kudriavtseva,4:a207e2fc-2358-4733-aaec-376a2c17a19b:333,0,0.0,0.0,0,broker
Sabrina Rocha,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4591,3,0.0,1.0,3,core
Sabrina Souto,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11367,2,0.0,1.0,2,peripheral
Sadaf Mustafiz,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5714,3,0.0,1.0,3,core
Sadia Tabassum,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10037,4,0.0,1.0,4,core
Sadika Amreen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3612,2,0.0,1.0,2,peripheral
Sadra Sabouri,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11452,6,0.0,1.0,6,core
Saeed Namdar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5622,1,0.0,0.0,1,broker
Saeed Salem,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7267,2,0.0,1.0,2,peripheral
Saeed Tajfar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7822,3,0.0,1.0,3,core
Saeed Zareian,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2862,4,0.0,1.0,4,core
